Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Duchess of Cambridge,67.0,2,65,1.29207,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Catherine,_Duchess_of_Cambridge
Scotland,0.018140589569160998,0,8,0.7996,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Scotland
Hanoverian,0.01662049861495845,1,5,0.0494334,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Electorate_of_Brunswick-L?neburg
Suffolk,0.01662049861495845,0,6,0.7936,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Suffolk
father,0.015,2,4,0.142605,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Father
Green Park,0.015,0,6,0.7753,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Green_Park
Camilla Duchess of Cornwall,0.015,0,6,1.27272,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Camilla,_Duchess_of_Cornwall
Lacey,0.013232514177693762,0,7,0.0338017,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Ronald_Lacey
New Zealand,0.011342155009451797,0,6,0.8149,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/New_Zealand
Albert,0.011337868480725623,0,5,0.7255,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Albert,_Prince_Consort
Canada,0.011337868480725623,0,5,0.7942,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Canada
Germany,0.011337868480725623,0,5,0.8281,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Germany
France,0.010330578512396695,0,5,0.8313,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/France
