Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Madinat Nasr,0.0327683615819209,2,21,0.8961,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Nasr_City
Arab League,0.0327683615819209,0,29,0.9088,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Arab_League
Mohamed ElBaradei,0.0327683615819209,0,29,0.9228,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Mohamed_ElBaradei
army,0.031638418079096044,0,28,0.114553,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/French_Army
Twitter,0.031638418079096044,0,28,0.271943,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Twitter
US State Department,0.02937853107344633,0,26,0.8209,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/United_States_Department_of_State
United States,0.02824858757062147,1,21,0.7606,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_States
les,0.02824858757062147,0,25,0.00240132,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Lower_East_Side
Rafah,0.02711864406779661,0,24,1.51424,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Rafah
Barack?Obama,0.02711864406779661,0,24,0.9093,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Barack_Obama
Gaza Strip,0.02598870056497175,0,23,2.15909,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Gaza_Strip
Al Jazeera,0.02598870056497175,0,23,0.982402,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Al_Jazeera
Hamas,0.022598870056497175,0,20,1.08959,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Hamas
Palestinian,0.020338983050847456,0,18,0.832,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Palestinian_people
Tweet,0.0192090395480226,0,17,7.08154E-4,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Tweet_%28singer%29
Saad,0.01807909604519774,0,16,0.7195,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Saad_Zaghloul
North Africa,0.01807909604519774,0,16,0.8107,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/North_Africa
Zine al-Abidine Ben Ali,0.01807909604519774,0,16,0.8757,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Zine_El_Abidine_Ben_Ali
Yemen,0.01807909604519774,0,16,0.8866,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Yemen
EST,0.01694915254237288,0,15,0.0582243,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Estonia
Adli,0.01694915254237288,0,15,0.8014,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Habib_el-Adly
Mediterranean,0.01694915254237288,0,15,0.7445,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Mediterranean_Sea
United Nations,0.01694915254237288,0,15,0.8312,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_Nations
Syria,0.01694915254237288,0,15,0.8894,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Syria
Libya,0.01694915254237288,0,15,0.8873,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Libya
Mohamed Kamel Amr,0.015819209039548022,0,14,0.9133,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Mohamed_Kamel_Amr
Freedom and Justice Party,0.015819209039548022,0,14,1.00518,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Freedom_and_Justice_Party_(Egypt)
Arab world,0.015819209039548022,0,14,0.822,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Arab_world
Bashar al-Assad,0.015819209039548022,0,14,1.29065,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Bashar_al-Assad
move,0.014689265536723164,0,13,0.00252105,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/The_Move
clash,0.014689265536723164,0,13,0.6757,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/The_Clash
