Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Washington D.C.,0.0743801652892562,1,14,1.27234,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Washington,_D.C.
Black people,0.0743801652892562,1,14,0.7646,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Black_people
Al Sharpton,0.0743801652892562,1,14,0.939341,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Al_Sharpton
San Francisco,0.07024793388429752,1,13,0.7875,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/San_Francisco
Oakland California,0.07024793388429752,0,17,0.8536,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Oakland,_California
Getty Images,0.07024793388429752,0,17,0.8571,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Getty_Images
JUDY WOODRUFF,0.07024793388429752,0,17,0.8792,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Judy_Woodruff
MinnPost,0.07024793388429752,0,17,0.83,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/MinnPost
Manhattan,0.06611570247933884,0,16,0.7883,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Manhattan
Jury,0.06198347107438017,1,11,0.7101,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Jury
Carol Swain,0.06198347107438017,0,15,0.8141,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Carol_M._Swain
Chicago,0.06198347107438017,0,15,0.7937,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Chicago
Acquits,0.05785123966942149,3,2,0.6977,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Acquittal
Civil rights,0.05785123966942149,1,10,0.7692,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Civil_and_political_rights
Jesse Jackson,0.05785123966942149,0,14,0.8904,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Jesse_Jackson
Rachel Jeantel,0.05785123966942149,0,14,0.904,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/State_of_Florida_v._George_Zimmerman
Atlanta,0.05785123966942149,0,14,0.8049,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Atlanta
CNN,0.05371900826446281,0,13,0.8406,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/CNN
Hoodie,0.05371900826446281,0,13,0.7819,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Hoodie
Philadelphia,0.05371900826446281,0,13,0.8049,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Philadelphia
Associated Press,0.05371900826446281,0,13,0.861,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Associated_Press
Fox News,0.045454545454545456,0,11,0.8257,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Fox_News_Channel
Burbank,0.045454545454545456,0,11,0.7363,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Burbank,_California
Reuters,0.045454545454545456,0,11,0.8221,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Reuters
White,0.045454545454545456,0,11,0.735,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/White_people
Columbia University,0.045454545454545456,0,11,0.8386,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Columbia_University
Jonathan Turley,0.045454545454545456,0,11,0.8923,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Jonathan_Turley
Mark O?Mara,0.04132231404958678,0,10,0.8425,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Mark_O'Mara
Benjamin Crump,0.04132231404958678,0,10,0.8709,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Benjamin_Crump
