Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
White House,0.05272108843537415,0,31,0.8297,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/White_House
Nicaragua,0.05102040816326531,1,26,0.8966,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Nicaragua
Iran,0.04591836734693878,2,19,0.8874,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Iran
John Kerry,0.04251700680272109,0,25,0.9206,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/John_Kerry
Wikileaks,0.04081632653061224,0,24,1.00946,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/WikiLeaks
Syria,0.03741496598639456,1,18,0.8805,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Syria
Federal Migration Service,0.03571428571428571,1,17,0.8874,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Federal_Migration_Service_(Russia)
ASYLUM,0.03231292517006803,4,3,0.6746,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Right_of_asylum
Jay Carney,0.03231292517006803,0,19,0.9091,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Jay_Carney
US Department of State,0.030612244897959183,0,18,0.8359,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/United_States_Department_of_State
CIA,0.02891156462585034,1,13,0.8477,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Central_Intelligence_Agency
United Nations,0.02891156462585034,0,17,0.8082,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_Nations
Stalin,0.027210884353741496,1,12,0.7637,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Joseph_Stalin
Ecuador,0.027210884353741496,0,16,0.8936,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Ecuador
Europe,0.025510204081632654,0,15,0.7631,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Europe
American,0.025510204081632654,0,15,0.6821,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Americans
Vyacheslav Nikonov,0.023809523809523808,0,14,0.8703,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Vyacheslav_Nikonov
China,0.023809523809523808,0,14,0.8178,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/China
Soviet Union,0.02040816326530612,0,12,0.857,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Soviet_Union
U.S. Secretary of State,0.02040816326530612,0,12,0.8156,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/United_States_Secretary_of_State
Privacy Policy,0.01870748299319728,1,7,0.7473,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Privacy_policy
US intelligence,0.01870748299319728,0,11,0.7426,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/United_States_Intelligence_Community
New York Times,0.01870748299319728,0,11,0.861,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/The_New_York_Times
NATO,0.01870748299319728,0,11,0.8651,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/NATO
Gogland,0.017006802721088437,0,10,0.8881,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Gogland
Interfax,0.017006802721088437,0,10,0.8347,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Interfax
G20,0.017006802721088437,0,10,0.7864,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/G-20_major_economies
Evo Morales,0.017006802721088437,0,10,1.07828,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Evo_Morales
RIA Novosti,0.017006802721088437,0,10,0.937405,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/RIA_Novosti
Internet,0.017006802721088437,0,10,0.7087,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Internet
EXTRADITION,0.015306122448979591,1,5,0.7083,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Extradition
Chechen Republic,0.015306122448979591,0,9,1.23254,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Chechnya
Western,0.015306122448979591,0,9,0.7068,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Western_world
