Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Arabs,0.03419811320754717,0,29,0.7375,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Arabs
Gaza Strip,0.03419811320754717,0,29,2.15909,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Gaza_Strip
US State Department,0.03419811320754717,0,29,0.8209,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/United_States_Department_of_State
Mohamed ElBaradei,0.0330188679245283,0,28,1.12006,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Mohamed_ElBaradei
Supreme Constitutional Court,0.031839622641509434,0,27,0.8155,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Supreme_Constitutional_Court_of_Egypt
Madinat Nasr,0.030660377358490566,2,18,0.8961,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Nasr_City
Alexandria,0.030660377358490566,0,26,0.8253,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Alexandria
Tunisia,0.030660377358490566,0,26,0.914,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Tunisian_Revolution
United States,0.0294811320754717,1,21,0.7606,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_States
Barack Obama,0.02830188679245283,0,24,1.86586,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Barack_Obama
Facebook,0.027122641509433963,0,23,0.837,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/Facebook
African Union,0.027122641509433963,0,23,0.9289,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/African_Union
Adli,0.025943396226415096,0,22,0.8014,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Habib_el-Adly
UN,0.02358490566037736,0,20,0.7171,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_Nations
Hamas,0.02358490566037736,0,20,1.08959,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Hamas
Bashar al-Assad,0.02240566037735849,0,19,1.29065,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Bashar_al-Assad
Military coup,0.020047169811320754,0,17,0.7448,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Coup_d'%C3%A9tat
Yemen,0.020047169811320754,0,17,0.8866,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Yemen
Arab League,0.020047169811320754,0,17,0.9088,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Arab_League
Zine al-Abidine Ben Ali,0.020047169811320754,0,17,0.8757,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Zine_El_Abidine_Ben_Ali
National Salvation Front,0.020047169811320754,0,17,0.9116,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/National_Salvation_Front_(Egypt)
Al Jazeera,0.020047169811320754,0,17,0.982402,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Al_Jazeera
Freedom and Justice Party,0.018867924528301886,0,16,1.00518,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Freedom_and_Justice_Party_(Egypt)
Arab world,0.018867924528301886,0,16,0.822,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Arab_world
