Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Abdel-Fattah El-Sisi,1.1666666666666667,0,42,0.8952,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Abdel_Fattah_el-Sisi
Egyptian Armed Forces,0.9387755102040817,0,46,0.9489,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Egyptian_Armed_Forces
Associated Press,0.5925925925925926,0,48,0.872,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Associated_Press
Sinai Peninsula,0.35537190082644626,0,43,1.46139,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Sinai_Peninsula
Nile River,0.32,1,31,0.8406,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Nile
Mohamed ElBaradei,0.28,0,28,1.12006,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Mohamed_ElBaradei
Christian,0.22916666666666666,0,33,0.7249,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Christian
US State Department,0.2013888888888889,0,29,0.8209,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/United_States_Department_of_State
Supreme Constitutional Court,0.1875,0,27,0.8155,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Supreme_Constitutional_Court_of_Egypt
Alexandria,0.18055555555555555,0,26,0.8253,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Alexandria
Agence France-Presse,0.17333333333333334,0,39,1.03179,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Agence_France-Presse
Gaza Strip,0.17159763313609466,0,29,2.15909,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Gaza_Strip
Reuters,0.16,0,36,0.8399,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Reuters
Israel,0.14186851211072665,0,41,0.8463,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Israel
Arabs,0.11328125,0,29,0.7375,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Arabs
Barack Obama,0.10666666666666667,0,24,1.86586,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Barack_Obama
UN,0.10204081632653061,0,20,0.7171,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_Nations
Facebook,0.08984375,0,23,0.837,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/Facebook
Military coup,0.08673469387755102,0,17,0.7448,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Coup_d'%C3%A9tat
National Salvation Front,0.08673469387755102,0,17,0.9116,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/National_Salvation_Front_(Egypt)
United States,0.0859375,1,21,0.7606,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_States
Adli,0.0859375,0,22,0.8014,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Habib_el-Adly
Western powers,0.08310249307479224,0,30,0.7115,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Western_world
Madinat Nasr,0.078125,2,18,0.8961,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Nasr_City
Hamas,0.078125,0,20,1.08959,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Hamas
Quran,0.07653061224489796,0,15,0.8435,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/Quran
Bashar al-Assad,0.07421875,0,19,1.29065,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Bashar_al-Assad
Freedom and Justice Party,0.07111111111111111,0,16,1.00518,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Freedom_and_Justice_Party_(Egypt)
African Union,0.07098765432098765,0,23,0.9289,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/African_Union
Rabaa al-Adawiya mosque,0.06666666666666667,0,15,0.9143,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Rabaa_Al-Adawiya_Mosque
Al Jazeera,0.06640625,0,17,0.982402,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Al_Jazeera
Saad,0.06222222222222222,0,14,0.7195,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Saad_Zaghloul
Libya,0.06222222222222222,0,14,0.8873,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Libya
Yemen,0.058823529411764705,0,17,0.8866,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Yemen
