Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
clashes,0.05011655011655012,0,43,0.7479,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Syrian_Civil_War_spillover_in_Lebanon
Sinai Peninsula,0.05011655011655012,0,43,1.46139,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Sinai_Peninsula
Middle East,0.04895104895104895,1,38,0.7872,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Middle_East
Israel,0.04895104895104895,0,42,0.8463,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Israel
Supreme Leader,0.04895104895104895,0,42,0.7537,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Supreme_leader
toppled,0.04895104895104895,0,42,0.7335,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/1963_Syrian_coup_d'%C3%A9tat
Agence France-Presse,0.047785547785547784,0,41,1.03179,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Agence_France-Presse
country,0.046620046620046623,2,32,0.6868,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Nation_state
will,0.046620046620046623,0,40,0.6706,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Will_and_testament
Reuters,0.04428904428904429,0,38,0.8399,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Reuters
tear gas,0.04312354312354312,0,37,1.08834,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Tear_gas
el-Arish,0.04312354312354312,0,37,0.864,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Arish
human-rights,0.04312354312354312,0,37,0.7782,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Human_rights
