Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
BBC,1.4722222222222223,0,53,0.8009,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/BBC
will,1.3333333333333333,0,48,0.7104,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Free_will
Cairo,1.23046875,3,312,0.8581,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Cairo
nations,1.183673469387755,0,58,0.7214,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Nation
Alexandria,1.0,0,36,0.8253,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Alexandria
government,0.9135802469135802,0,74,0.7344,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Government
birdshot,0.8888888888888888,0,32,0.8077,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Shotgun_shell
freedom of expression,0.8367346938775511,2,39,0.988041,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Freedom_of_speech
Supreme Leader,0.65625,0,42,0.7537,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Supreme_leader
Associated Press,0.5802469135802469,0,47,0.872,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Associated_Press
electoral process,0.5432098765432098,0,44,0.7214,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Election
US State Department,0.5432098765432098,0,44,0.8209,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/United_States_Department_of_State
toppled,0.5185185185185185,0,42,0.7335,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/1963_Syrian_coup_d'%C3%A9tat
Arab Spring,0.4462809917355372,0,54,0.9215,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Arab_Spring
clashes,0.43,0,43,0.7479,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Syrian_Civil_War_spillover_in_Lebanon
country,0.41975308641975306,2,32,0.6868,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Nation_state
prime minister,0.3950617283950617,0,32,0.7664,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Prime_minister
revolution,0.375,0,54,0.7396,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Revolution
Sinai Peninsula,0.35537190082644626,0,43,1.46139,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Sinai_Peninsula
secularists,0.34375,0,22,0.7612,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Secularism
Nile River,0.33,1,32,0.8406,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Nile
